country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,fuel4,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
ESP,Spain,PUERTO ERRADO 2,WRI1007823,30.0,38.2793,-1.6010,Solar,,,,2012.0,TUBO SOL PE2  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,201.78442385010325
ESP,Spain,PUERTO PENA 1,WRI1007824,55.199999999999996,39.0370,-5.2342,Hydro,,,,1964.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,151.47349125775517
ESP,Spain,PUNTA GRANDE 19 DIESEL 11,WRI1007826,184.94999999999996,28.9630,-13.5477,Oil,,,,2013.0,UNION ELECTRICA DE CANARIAS GENERACION  S.A.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,559.6449696153854
ESP,Spain,PURINARSA TRATAMIENTO DE PURINES,WRI1007837,15.0,42.4496,-6.9476,Waste,,,,,PURINARSA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,53.03385611280903
ESP,Spain,QUERENO GR 1,WRI1007838,36.46,42.4496,-6.9476,Hydro,,,,1961.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,100.04933860974192
ESP,Spain,RAMIRO II,WRI1007841,49.5,42.3826,-7.5684,Wind,,,,,PRENEAL  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,228.39270000212883
ESP,Spain,REGUEIRO GRUPO 2,WRI1007842,28.64,42.3826,-7.5684,Hydro,,,,1970.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,78.59059401489327
ESP,Spain,REPSOL PUERTOLLANO,WRI1007845,80.5,38.6478,-4.1214,Gas,,,,1994.0,REPSOL PETROLEO  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,145.47404532808872
ESP,Spain,RIBA ROJA 1,WRI1007848,261.28,41.2422,0.4309,Hydro,,,,1969.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,716.9745252867078
ESP,Spain,RIBADELAGO GR 3,WRI1007849,34.56,41.9781,-6.1404,Hydro,,,,1955.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,94.8355771352902
ESP,Spain,RICOBAYO II 1,WRI1007850,326.57000000000005,41.5278,-5.9877,Hydro,,,,1999.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,896.1358340587883
ESP,Spain,SALAS GRUPO 1,WRI1007861,52.82,41.9443,-8.0349,Hydro,,,,1973.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,144.94256898975777
ESP,Spain,SALIME 4,WRI1007862,157.24,43.2364,-6.8475,Hydro,,,,1956.0,HIDROELECTRICA DEL CANTABRICO  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,431.479923285678
ESP,Spain,SALINAS BRAS DEL PORT  S.A.,WRI1007864,10.0,42.5741,0.1824,Gas,,,,,BRAS DEL PORT  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,18.07130997864456
ESP,Spain,SAN AGUSTIN GR 1,WRI1007866,62.879999999999995,42.1795,-7.1122,Hydro,,,,1961.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,172.5480639544863
ESP,Spain,SAN LORENZO A,WRI1007874,88125,41.6494,-5.0253,Wind,,,,2007.0,PARQUES EOLICOS SAN LORENZO  S.L.U,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,406.60821591288084
ESP,Spain,SAN PEDRO 2,WRI1007878,34.36,42.4171,-7.7498,Hydro,,,,1960.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,94.28676013797948
ESP,Spain,SAN ROQUE GRUPO 2,WRI1007879,791.6800000000001,36.1955,-5.4131,Gas,,,,2002.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,1430.6694683893327
ESP,Spain,SANTA MARINA GR 3,WRI1023649,34.68,42.5103,-5.8730,Hydro,,,,1992.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,95.16486733367663
ESP,Spain,SANTIAGO-JARES 2,WRI1007885,53.15,43.4949,-7.2421,Hydro,,,,1968.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,145.84811703532043
ESP,Spain,SANTURCE  GRUPO 4,WRI1007889,396.4,43.3400,-3.0539,Gas,,,,2005.0,HIDROELECTRICA IBERICA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,716.3467275534704
ESP,Spain,SAU 2,WRI1007890,55.56,41.9470,2.3844,Hydro,,,,1964.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,152.46136185291445
ESP,Spain,SAUCELLE II 1,WRI1007891,516.39,41.0450,-6.8067,Hydro,,,,1989.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,1417.0180462063804
ESP,Spain,SEIRA II 3,WRI1007896,19.25,41.4833,0.4667,Hydro,,,,1996.0,CORPORACION ACCIONA HIDRAULICA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,52.82363599115556
ESP,Spain,SEROS II 1,WRI1023650,44.24,41.4744,0.4534,Hydro,,,,1989.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,121.39831980512844
ESP,Spain,SERRA DE RUBIO,WRI1007897,75.0,41.6485,1.5914,Wind,,,,2005.0,EOLICA DE RUBIO  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,346.04954545777093
ESP,Spain,SERRA DE VILOBI,WRI1007900,40.5,42.1555,2.2828,Wind,,,,2007.0,ENERGIAS EOLICAS DE CATALUNYA  SA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,186.8667545471963
ESP,Spain,SERRA DEL TALLAT,WRI1007901,49.5,42.3833,2.2667,Wind,,,,2007.0,ENERGIAS EOLICAS DE CATALUNYA  SA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,228.39270000212883
ESP,Spain,SIERRA DE LA VIRGEN,WRI1007912,24.42,41.5406,-1.7166,Wind,,,,,SDAD DE GESTION DE RECURCOS ENERGETICOS,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,112.67373200105024
ESP,Spain,SILVON 2,WRI1007918,81.53999999999999,40.7149,-4.0053,Hydro,,,,1964.0,VIESGO GENERACION  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,223.7526898035753
ESP,Spain,SNIACE,WRI1007923,93.0,42.5273,-8.0086,Gas,,,,,SNIACE  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,168.06318280139442
ESP,Spain,SOBRADELO 2,WRI1023652,44.25,42.4139,-6.9191,Hydro,,,,1972.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,121.42576065499397
ESP,Spain,SOBRON 1,WRI1007924,27.78,42.7778,-3.0458,Hydro,,,,1961.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,76.23068092645723
ESP,Spain,SOLABEN 3,WRI1007925,200.0,39.2260,-5.3905,Solar,,,,2012.0,SOLABEN ELECTRICIDAD TRES  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,1345.2294923340216
ESP,Spain,SOLUZ GUZMAN,WRI1007927,49.9,37.6522,-5.2722,Solar,,,,2012.0,GUZMAN ENERGIA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,335.6347583373384
ESP,Spain,SON REUS 3  TURBINA DE GAS N 3,WRI1007932,563.75,39.6500,2.6807,Oil,Gas,,,2000.0,GAS Y ELECTRICIDAD GENERACION  S.A.U,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,1705.865648124756
ESP,Spain,SOTO RIBERA 3,WRI1007944,346.25,43.3122,-5.8739,Coal,,,,1984.0,HIDROELECTRICA DEL CANTABRICO  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,1785.5903696897867
ESP,Spain,SOUTELO 2,WRI1007945,213.64000000000001,42.1677,-7.1744,Hydro,,,,1994.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,586.2463165272974
ESP,Spain,SUSQUEDA 3,WRI1007949,88.55000000000001,41.9791,2.5274,Hydro,,,,1981.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,242.98872555931564
ESP,Spain,San Esteban II  Grupo 1,WRI1007869,438.45,42.4143,-7.6533,Hydro,,,,2012.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,1203.1440623543976
ESP,Spain,TAJO DE LA ENCANTADA 1,WRI1007951,376.88,36.9083,-4.7631,Hydro,,,,1977.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,1034.1907497322966
ESP,Spain,TAMBRE II GRUPO 1,WRI1007952,73.04,42.8368,-8.8498,Hydro,,,,1975.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,200.4279674178703
ESP,Spain,TANES 1,WRI1007954,124.17,43.2207,-5.4278,Hydro,,,,1978.0,HIDROELECTRICA DEL CANTABRICO  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,340.7330327803526
ESP,Spain,TARRAGONA,WRI1007956,802.84,41.1081,1.1912,Gas,,,,2004.0,TARRAGONA POWER  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,1450.8370503255
ESP,Spain,TAVASCAN INFERIOR,WRI1007958,150.88,42.6370,1.2512,Hydro,,,,1971.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,414.02754277119743
ESP,Spain,TERMENS,WRI1007960,11.92,41.7167,0.7667,Hydro,,,,1964.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,32.70949303971815
ESP,Spain,TERMESOL 50,WRI1007961,50.0,39.1933,-5.5779,Solar,,,,2011.0,TERMESOL 50  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,336.3073730835054
ESP,Spain,TERMOSOL-2,WRI1007962,99.8,39.1933,-5.5779,Solar,,,,2013.0,PLANTA TERMOSOLAR DE EXTREMADURA 2  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,671.2695166746768
ESP,Spain,TERMOSOLAR BORGES,WRI1023564,24.29,41.5334,0.8095,Solar,,,,2012.0,TERMOSOLAR BORGES  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,163.37812184396694
ESP,Spain,TERRADETS 1,WRI1007963,32.32,42.0748,0.9162,Hydro,,,,1935.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,88.68882676541028
ESP,Spain,TERUEL GR 3,WRI1023654,1055.77,40.9966,-0.3798,Coal,,,,1980.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,5444.542222692812
ESP,Spain,TIOXIDE EUROPE S.L.,WRI1007968,10.0,37.2583,-6.9508,Gas,,,,2009.0,TIOXIDE EUROPE S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,18.07130997864456
ESP,Spain,TORAN,WRI1007972,13.12,42.2312,-7.8303,Hydro,,,,1963.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,36.00239502358239
ESP,Spain,TORRASPAPEL-MONTANANESA,WRI1007973,22.0,41.6561,-0.8773,Gas,,,,,TORRASPAPEL  S.A,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,39.75688195301804
ESP,Spain,TORREJON 1,WRI1007974,130.35999999999999,39.5357,-5.9891,Hydro,,,,1967.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,357.7189188471189
ESP,Spain,TORTOSA ENERGIA,WRI1007975,39.58,40.8125,0.5216,Gas,,,,2011.0,TORTOSA ENERGIA  SA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,71.52624489547517
ESP,Spain,TRATAMIENTO DE PURINES,WRI1007981,15.0,41.5667,0.5167,Waste,,,,2005.0,NEOELECTRA SC ECONERGIA NAVARRA S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,53.03385611280903
ESP,Spain,TRATAMIENTO DE PURINES OSA DE LA VEGA,WRI1007989,14.6,39.6598,-2.7600,Waste,,,,,DEPURACION Y COGENERACION INTEGRAL SAL.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,51.6196199498008
ESP,Spain,TRILLO,WRI1007993,1003.41,40.7016,-2.6227,Nuclear,,,,1988.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,8075.832233155339
ESP,Spain,TRUCHAS DEL CINCA,WRI1007994,23.92,42.1519,0.2225,Gas,,,,1999.0,NEO SC EL GRADO  SLU,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,43.22657346891779
ESP,Spain,VALDECANAS 3,WRI1008009,247.17000000000002,39.7778,-5.6124,Hydro,,,,1964.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,678.2554861264375
ESP,Spain,VALPARAISO 2,WRI1008019,65.1,41.9974,-6.2738,Hydro,,,,1988.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,178.63993262463515
ESP,Spain,VANDELLOS GR 2,WRI1023569,1045.31,40.9511,0.8662,Nuclear,,,,1987.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,8413.059658205128
ESP,Spain,VELLE GRUPO 2,WRI1008024,86.48,42.3589,-7.8510,Hydro,,,,1967.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,237.30846963714978
ESP,Spain,VERTEDERO DEL GARRAF,WRI1008026,12444,41.3888,2.1590,Waste,,,,,ENDESA COG.  RENOV.S.A. Y CLP ENVIROGAS,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,43.99688703118638
ESP,Spain,VETEJAR,WRI1008027,12.9,42.7020,0.7956,Oil,,,,2010.0,VAPOR Y ELECTRICIDAD EL TEJAR S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,39.03444232516071
ESP,Spain,VIELHA 1,WRI1008028,21.86,42.7020,0.7956,Hydro,,,,1947.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,59.985697806060294
ESP,Spain,VILLALCAMPO II,WRI1008030,215.81,39.2077,-1.2401,Hydro,,,,1977.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,592.2009809481186
ESP,Spain,VILLANUA,WRI1008032,10.9,41.2702,-6.3208,Hydro,,,,1978.0,CORPORACION ACCIONA HIDRAULICA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,29.910526353433543
ESP,Spain,VILLARINO 4,WRI1008033,850.8799999999999,41.2669,-6.3078,Hydro,,,,1970.0,IBERDROLA GENERACION  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,2334.887033358672
ESP,Spain,YECLA 1,WRI1008037,49.2,38.6137,-1.1147,Wind,,,,,PROVENTO RENOVABLES  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,227.00850182029777
